Survived,Pclass,Age,Fare_log,FamilySize,Fare_per_person_log,Pclass_Fare,Sex_male,Embarked_Q,Embarked_S,FamilySizeGroup_Large,FamilySizeGroup_Small,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,SoloTraveller_1,Pclass_Title_1_Miss,Pclass_Title_1_Mr,Pclass_Title_1_Mrs,Pclass_Title_1_Rare,Pclass_Title_2_Master,Pclass_Title_2_Miss,Pclass_Title_2_Mr,Pclass_Title_2_Mrs,Pclass_Title_2_Rare,Pclass_Title_3_Master,Pclass_Title_3_Miss,Pclass_Title_3_Mr,Pclass_Title_3_Mrs,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_Unknown
0,3,16.0,2.3513752571634776,1,2.3513752571634776,7.054125771490433,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,19.0,2.2027647577118348,1,2.2027647577118348,6.608294273135504,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,40.0,3.295836866004329,1,3.295836866004329,3.295836866004329,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,33.0,2.2682524139135403,1,2.2682524139135403,6.804757241740621,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,30.0,2.3513752571634776,1,2.3513752571634776,7.054125771490433,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,22.0,2.1855792552411137,1,2.1855792552411137,6.556737765723341,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,42.0,2.6390573296152584,1,2.6390573296152584,5.278114659230517,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,22.0,2.169053700369523,1,2.169053700369523,6.5071611011085695,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,26.0,4.380149874661021,1,4.380149874661021,4.380149874661021,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,19.0,4.5226490762785785,2,3.8403035630800124,3.8403035630800124,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,36.0,2.630088659632498,1,2.630088659632498,5.260177319264996,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,24.0,2.2874714551839976,1,2.2874714551839976,6.862414365551993,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,24.0,2.1855792552411137,1,2.1855792552411137,6.556737765723341,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,40.0,3.357621598945279,1,3.357621598945279,3.357621598945279,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,23.5,2.1076888046179385,1,2.1076888046179385,6.323066413853816,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,2.0,5.027492411162679,4,3.6606728622237554,3.6606728622237554,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,40.0,3.449987545831587,1,3.449987545831587,3.449987545831587,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,50.0,5.515526544247129,2,4.826395097890282,4.826395097890282,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,21.5,2.169053700369523,1,2.169053700369523,6.5071611011085695,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,3,25.0,3.188416617383492,3,2.169053700369523,6.5071611011085695,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,19.0,0.0,1,0.0,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,28.0,2.5915163848462583,1,2.5915163848462583,5.183032769692517,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,25.0,2.2027647577118348,1,2.2027647577118348,6.608294273135504,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0.92,5.027492411162679,4,3.6606728622237554,3.6606728622237554,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,35.0,4.717456363787216,1,4.717456363787216,4.717456363787216,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,17.0,4.699570861409576,2,4.015481713796376,4.015481713796376,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,30.0,3.2188758248682006,2,2.5649493574615367,5.1298987149230735,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,30.0,4.0592215752427645,1,4.0592215752427645,4.0592215752427645,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,24.0,4.432699549165613,1,4.432699549165613,4.432699549165613,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,18.0,5.5735788721243535,5,3.9792142549684693,3.9792142549684693,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,26.0,3.295836866004329,3,2.268683541318364,4.537367082636728,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,28.0,2.1855792552411137,1,2.1855792552411137,6.556737765723341,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,43.0,3.305053521109253,3,2.277267285009756,4.554534570019512,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,26.0,2.180891922715322,1,2.180891922715322,6.5426757681459655,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2,24.0,3.295836866004329,2,2.6390573296152584,5.278114659230517,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2,54.0,2.70805020110221,1,2.70805020110221,5.41610040220442,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,31.0,5.11118445372147,3,4.024557923404247,4.024557923404247,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,40.0,4.908971640319756,3,3.8250116284385163,3.8250116284385163,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,22.0,2.1102132003465894,1,2.1102132003465894,6.330639601039769,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,27.0,2.1855792552411137,1,2.1855792552411137,6.556737765723341,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,30.0,2.5915163848462583,1,2.5915163848462583,5.183032769692517,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,22.0,3.4011973816621555,3,2.367123614131617,4.734247228263234,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,25.0,4.256321678298823,11,1.9909828368246127,5.972948510473838,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,36.0,4.91730069488021,1,4.91730069488021,4.91730069488021,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3,61.0,1.9792758428991135,1,1.9792758428991135,5.9378275286973405,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,36.0,2.6390573296152584,1,2.6390573296152584,5.278114659230517,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,3,31.0,3.0692150503137943,3,2.0594513968033334,6.17835419041,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,16.0,4.077184839375167,2,3.400850654892709,3.400850654892709,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,21.5,3.188416617383492,3,2.169053700369523,6.5071611011085695,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,45.5,3.3843902633457743,1,3.3843902633457743,3.3843902633457743,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,38.0,5.039951348430309,2,4.353257364419914,4.353257364419914,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3,16.0,2.9444389791664403,3,1.9459101490553132,5.8377304471659395,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,35.0,4.902678819257608,2,4.216930858544996,4.216930858544996,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,25.0,2.1855792552411137,1,2.1855792552411137,6.556737765723341,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,29.0,4.213607983048918,2,3.535145354171894,3.535145354171894,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,41.0,4.908971640319756,1,4.908971640319756,4.908971640319756,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3,45.0,2.2027647577118348,1,2.2027647577118348,6.608294273135504,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,45.0,3.597312260588446,1,3.597312260588446,3.597312260588446,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,2.0,3.295836866004329,3,2.268683541318364,4.537367082636728,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,24.0,5.575949103146316,6,3.802951910373784,3.802951910373784,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,28.0,2.6390573296152584,1,2.6390573296152584,5.278114659230517,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,25.0,2.6390573296152584,1,2.6390573296152584,5.278114659230517,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,36.0,2.6390573296152584,1,2.6390573296152584,5.278114659230517,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,24.0,2.6390573296152584,1,2.6390573296152584,5.278114659230517,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,40.0,2.6390573296152584,1,2.6390573296152584,5.278114659230517,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,21.5,2.8390784635086144,2,2.2027647577118348,6.608294273135504,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,3,3.0,2.8273136219290276,3,1.840549633397487,5.521648900192461,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,42.0,2.2682524139135403,1,2.2682524139135403,6.804757241740621,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,23.0,2.3248357019288655,1,2.3248357019288655,6.974507105786596,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,40.0,3.58351893845611,1,3.58351893845611,3.58351893845611,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3,15.0,2.1076888046179385,3,1.2266340868690149,3.6799022606070446,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,25.0,2.9338568698359038,2,2.2925347571405443,6.877604271421633,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,25.0,2.1071782966514356,1,2.1071782966514356,6.321534889954307,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,28.0,2.3513752571634776,1,2.3513752571634776,7.054125771490433,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,22.0,4.02535169073515,2,3.349904087274605,3.349904087274605,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,38.0,2.6390573296152584,1,2.6390573296152584,5.278114659230517,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,21.5,2.1837114628556327,1,2.1837114628556327,6.551134388566898,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,3,21.5,2.1837114628556327,1,2.1837114628556327,6.551134388566898,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,40.0,3.3638415951183864,6,1.7316555451583495,5.1949666354750486,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,29.0,3.357621598945279,2,2.6986999568277366,5.397399913655473,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,45.0,2.737880811060884,2,2.107433583211985,6.3223007496359545,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3,35.0,2.0856720914304723,1,2.0856720914304723,6.257016274291416,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,25.0,2.803360380906535,2,2.169053700369523,6.5071611011085695,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,30.0,2.1102132003465894,1,2.1102132003465894,6.330639601039769,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,60.0,4.334017415487521,2,3.6538997352179097,3.6538997352179097,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,21.5,2.1076888046179385,1,2.1076888046179385,6.323066413853816,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,3,21.5,2.169053700369523,1,2.169053700369523,6.5071611011085695,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,24.0,4.252771798816619,1,4.252771798816619,4.252771798816619,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,25.0,4.0332082470129285,2,3.357623339842346,3.357623339842346,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,18.0,2.0143428636837015,2,1.4464247431729138,4.339274229518741,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,19.0,2.2027647577118348,1,2.2027647577118348,6.608294273135504,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,22.0,4.91730069488021,1,4.91730069488021,4.91730069488021,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,3.0,3.0944457464900235,5,1.6515390884527357,4.954617265358207,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,35.0,4.420896324687287,2,3.7397008871924475,3.7397008871924475,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,22.0,2.1102132003465894,1,2.1102132003465894,6.330639601039769,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,27.0,5.358941988364472,3,4.269697449699962,4.269697449699962,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3,20.0,1.6119347926326877,1,1.6119347926326877,4.835804377898063,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,19.0,2.1719067693519296,1,2.1719067693519296,6.515720308055789,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,42.0,5.4316456135398825,1,5.4316456135398825,5.4316456135398825,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,1.0,2.817902613071225,3,1.8321386990758308,5.496416097227493,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,32.0,2.188856327665703,1,2.188856327665703,6.566568982997109,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,35.0,3.970291913552122,2,3.295836866004329,3.295836866004329,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,25.0,2.1855792552411137,1,2.1855792552411137,6.556737765723341,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,18.0,4.310799125385514,1,4.310799125385514,8.621598250771028,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,1.0,3.8691155044168695,8,1.926071806835649,5.778215420506947,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2,36.0,2.6390573296152584,1,2.6390573296152584,5.278114659230517,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,25.0,2.1666737276227077,1,2.1666737276227077,6.500021182868123,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,17.0,2.5649493574615367,1,2.5649493574615367,5.1298987149230735,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,36.0,4.795790545596741,4,3.4339872044851463,3.4339872044851463,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,21.0,2.174274334826008,1,2.174274334826008,6.522823004478024,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,28.0,2.188856327665703,3,1.2924414523135441,3.8773243569406324,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,23.0,4.738607824217808,2,4.054173397532824,4.054173397532824,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,24.0,2.8735646395797834,3,1.882006347075833,5.646019041227499,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,3,22.0,2.174274334826008,1,2.174274334826008,6.522823004478024,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,31.0,2.180891922715322,1,2.180891922715322,6.5426757681459655,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,2,46.0,3.295836866004329,1,3.295836866004329,6.591673732008658,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,23.0,2.4423470353692043,1,2.4423470353692043,4.8846940707384086,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,28.0,2.613739521630969,1,2.613739521630969,5.227479043261938,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,39.0,2.188856327665703,1,2.188856327665703,6.566568982997109,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,26.0,2.2027647577118348,1,2.2027647577118348,6.608294273135504,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,21.0,2.3818582738885534,2,1.7770687538180514,5.331206261454154,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,28.0,2.8243506567983707,2,2.188856327665703,6.566568982997109,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,20.0,2.2682524139135403,1,2.2682524139135403,6.804757241740621,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,2,34.0,3.091042453358316,2,2.4423470353692043,4.8846940707384086,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,51.0,2.169053700369523,1,2.169053700369523,6.5071611011085695,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,3.0,2.9831534913471307,3,1.9810014688665833,3.9620029377331667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,21.0,2.1719067693519296,1,2.1719067693519296,6.515720308055789,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,21.5,3.275887339030031,5,1.8071963714491994,5.421589114347598,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,25.0,2.1855792552411137,1,2.1855792552411137,6.556737765723341,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,25.0,2.061570298060867,1,2.061570298060867,6.184710894182601,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,33.0,4.51085950651685,2,3.828641396489095,3.828641396489095,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,30.0,0.0,1,0.0,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,44.0,2.188856327665703,1,2.188856327665703,6.566568982997109,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,21.5,2.2027647577118348,1,2.2027647577118348,6.608294273135504,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,2,34.0,3.5115454388310208,3,2.4709204078132605,4.941840815626521,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,18.0,2.6390573296152584,3,1.6739764335716716,3.347952867143343,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,30.0,2.6390573296152584,1,2.6390573296152584,5.278114659230517,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,10.0,3.224857896545748,3,2.2027647577118348,6.608294273135504,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,25.0,2.1855792552411137,1,2.1855792552411137,6.556737765723341,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,21.0,2.167143305297764,1,2.167143305297764,6.501429915893293,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,29.0,2.1832383353614797,1,2.1832383353614797,6.549715006084439,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,28.0,2.7343675094195836,3,1.7578579175523736,5.273573752657121,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3,18.0,3.0545906305603445,3,2.0460786380107145,6.138235914032144,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
